"","Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Amount","Class"
"44",33,-0.935731508971261,0.170415774156885,2.74626126916024,-1.07796491232198,-0.305594036012037,0.011577039242069,-0.296178450741079,0.402775569749032,-0.0404717463090409,-0.852045975590358,9.1,0
"45",34,-0.762255665726893,0.127767751953647,2.65005638571315,-1.87566277123804,-0.893356398126455,-0.268714889488759,-0.419863596621261,0.146233406715251,-0.869635290154597,-0.0386516694016891,15.99,0
"46",34,1.13831556625444,0.0569559699973862,0.649418964599217,0.873062040924213,-0.468466330715866,-0.410194552246249,-0.0138975543027732,-0.0724396093157116,0.306787909036459,-0.269952637390657,21.34,0
"47",34,-0.291540244596543,0.445575313725742,1.2497521162384,-1.73573588991416,0.0857555587180682,-0.121924299130972,0.40771585706035,0.095309377625631,0.815902286836031,-1.49118801152726,18.95,0
"48",34,0.201685891430752,0.497483215432781,1.3739125741005,0.571405317647578,-0.630657750142243,-0.539659123772599,-0.0762702908119869,-0.917105750019037,0.270008406215231,-0.480280682110825,9.99,0
"49",35,1.38639697419213,-0.794209465382612,0.778224190591254,-0.864708433897642,-1.06413227965342,0.351296173582744,-1.19145458338703,0.052685634312249,-0.304404039275229,0.576516808924066,30.9,0
"50",35,-1.06323567874519,1.41819062554828,1.08667286312649,1.24143960031209,0.00230612611071083,0.0459015812190403,0.514120896637259,0.241252403456357,-0.154499951014978,0.280672622055497,20.22,0
"51",35,1.19935593362078,0.129953154513887,0.863584970776281,1.00263476869323,-0.783761014593659,-0.884679005672016,-0.0407432757589571,-0.208068511671504,0.392477871628745,-0.248177899888804,0.99,0
"52",36,-1.00492933857661,-0.985977681437715,-0.0380388289597724,3.71006135915003,-6.63195083213121,5.12210258142297,4.37169125592055,-2.00686750606648,-0.278736460739287,-0.230872923441907,1402.95,0
"53",36,-1.16942245796433,1.15831387032695,1.40679953629777,0.860188897348956,-0.103809888790759,0.122034779552914,0.264451377145263,-0.108766588645948,-0.181976611127934,0.659592648943552,7.99,0
"54",36,1.09552460629831,-0.116085345733392,1.39791191546724,1.49754690019101,-1.0491239994212,0.0728385348036489,-0.723802080255301,0.287532472980736,0.996326812363796,-0.149144652839117,2.09,0
"55",37,1.29566762073068,0.341483451353791,0.0815051987484797,0.566746069705835,-0.110458773277264,-0.766324792720234,0.0731549033988192,-0.168304137620736,0.0718371100236598,-0.28104399420091,0.99,0
"56",38,0.158331782301759,0.872687435246972,0.965524582020175,1.80212716128867,0.139021981009842,0.110863099962207,0.559079185876476,-0.0290709324327654,-0.394912253717594,0.0326744802467683,21.76,0
"57",39,-0.554064564931988,0.215728297966379,0.84426462904462,-0.753067316254495,0.0348484695858477,-0.558597247605412,1.09040095790026,-0.203873231509391,0.262393622286028,-1.35471021992455,120.96,0
"58",39,-1.33088157532471,0.26754022707339,-0.168469573562158,-0.701232147988771,3.28197152637576,3.21638961502674,-0.0593943523071498,0.895430427879541,-0.0177788238187959,-0.165753217895266,13.84,0
"59",40,1.11069200372208,0.0819419013829698,0.406063037313593,1.29074038305994,-0.169813148258441,0.120955382832246,-0.080845204793183,0.17437308481531,0.152070726014375,0.0652667231931254,13.84,0
"60",41,1.15431211678574,0.265462317325236,0.384870524075104,0.575007040189308,-0.217475464731052,-0.391519648227507,-0.081488956561272,0.062789489939691,-0.26058332390039,-0.161677216936728,2.67,0
"61",41,0.986063325558912,-0.202964586766765,-0.492768147356141,0.407691274714408,0.305660256237429,-0.230529178948424,0.585028086151903,-0.208224591017666,-0.247503447978774,-0.192253127963734,169.05,0
"62",41,1.1387593359078,-1.19295282747355,1.40713083554771,-0.330070103385594,-2.06950346000893,-0.242175406330976,-1.30663511427275,0.104510402617049,0.1346282320753,0.493931277386145,96.94,0
"63",41,1.14552438734553,0.575067968122658,0.194008459987088,2.59819174498796,-0.0922100226629796,-1.0444295836732,0.531587592965216,-0.241888126572805,-0.896287173943134,0.757952330755115,34.13,0
"64",42,-0.249361327961551,0.399227372862504,0.068009333708328,-1.06061882632292,2.41039917069756,3.73657391553938,0.316446080126551,0.672296305826337,0.015140168440884,-0.269501562245437,32.51,0
"65",42,-0.522666281326226,1.00992300182961,0.276469594612311,1.47528945859934,-0.707012562987729,0.355242551803606,1.55984878741899,-0.399578612449174,-0.479812993616112,0.516352274838619,243.66,0
"66",44,-0.899992449383227,0.136254782203579,1.88366470990807,-0.208996095601994,1.05144062021155,1.90524133632435,0.241423250138503,0.647630723466254,-0.0534662496159594,-0.504170551077414,21.55,0
"67",44,-0.7147640190509,0.514968588809346,1.82167562698994,0.616433633112349,0.848775614560403,-0.111938136930971,1.50561708184721,-0.798167297930687,0.244756558759933,0.264554166932915,59.9,0
"68",44,-0.948896382774995,0.248413620091971,2.956914245378,2.81374999056136,0.145538801826429,-0.0273529716038449,0.133701634240577,-0.307534956765323,-0.125243760627442,1.03493960020462,0.75,0
"69",44,0.92706024886951,-0.323683971710722,0.387584831023695,0.544473988630298,0.246787394713325,1.65035780450716,-0.427576017481436,0.615370698363494,0.22627827499351,-0.225495240788102,45.71,0
"70",46,-1.92321320363186,-0.870482324116727,2.32016962893044,1.98877580146727,0.417090785024797,-0.380013723200936,0.472139269598768,-0.557333241041249,-0.649079050397235,1.41088888300776,35,0
"71",46,1.00658858258061,-0.0711053573592864,0.347613710129268,1.32968404626518,-0.193239540558001,0.155418220951582,0.00857355004537538,0.146537701158532,0.103844303499997,0.0318300248431995,67.97,0
"72",46,-0.378244634508222,0.732925473144789,-0.12015421084374,0.18575507207311,2.59426949152718,3.79718265118537,0.0590879612001456,0.976768278020551,-0.412660864918736,0.0067536882536664,11.45,0
"73",47,1.19783859904952,0.236827617702066,0.509605001633564,0.657658659875326,-0.365487846531556,-0.745101067219334,0.079497447992953,-0.130535519206068,-0.0522631188334045,-0.110057897667251,3.63,0
"74",48,-0.580628965016257,0.482683933097182,1.33312308028373,-0.253080022676203,-0.0284689398233383,-0.519165700319527,0.503249460809705,0.117773482896021,0.117112238017822,-0.420487538793211,21.66,0
"75",48,-1.79340624422786,1.85460399082838,0.979513976644481,1.11226152645262,-0.206402962131258,-0.199545668092445,0.6166424042353,0.0641803531775705,0.690271532341837,1.55172381714636,26.72,0
"76",49,1.09860834614642,0.202423563829101,0.525455971945753,1.32343627201394,-0.130486421204476,0.0399243070766149,0.0283794159028238,0.0728410708847139,-0.0978693519806861,0.0195129951686423,13.18,0
"77",49,-0.549626144798035,0.418949153525597,1.72983325235597,0.203065373845713,-0.187012387610491,0.253877551885213,0.500893777771598,0.251255794962937,-0.227984854678695,-0.57616941989126,59.99,0
"78",49,0.921543679723553,-0.0670837542257563,0.0774610275787093,0.953638217022313,0.0674124629108227,0.0161524649547512,0.32045155695341,0.0385340276125158,-0.391512665081147,0.0315602452397677,135.51,0
"79",50,-0.571520749961747,1.07160044939815,1.28011024961142,0.542780003052458,0.574438986516567,-0.259359265830457,1.0611484151742,-0.410971967925814,-0.17913018113825,1.00350065764887,9.79,0
"80",50,-0.671708547741052,0.59450259438803,0.216415943954576,-0.867310638854276,2.96690830110092,3.63249487373809,0.563295074740477,0.673025596986071,-0.188766143762422,-0.404378291830518,14.8,0
"81",51,1.25987313565004,0.25423957645842,0.51478862825195,0.620924297433486,-0.475930098771269,-0.992285839202021,0.0664165097996613,-0.209275058074655,0.0355715653783499,-0.0676158213568395,1.98,0
"82",52,1.14736892702922,0.0590346445535856,0.263632341401774,1.21102345823936,-0.0440955788263387,0.30106650133832,-0.132959855687363,0.227885136251461,0.252191237226831,0.083903938117339,6.67,0
"83",52,-3.00523672241459,2.60013820219461,1.48369073726212,-2.41847295513682,0.306326406574465,-0.824574531939418,2.0654256392882,-1.82934658938092,4.00925851665725,6.05152135077273,1.46,0
"84",53,-1.19896767411718,-1.47410047094211,1.8403259873066,-4.51582435488105,0.327567428246331,-0.174469282834848,0.959725705478786,-1.0264562279545,1.70043458447966,-0.0789417612044958,89.17,0
"85",54,1.20239832807905,0.321711386607054,0.281210894488001,0.643688582463962,-0.148668596204498,-0.589738666993022,0.0484125495667614,-0.0933612495778056,-0.042934036363588,-0.343245662317894,7.53,0
"86",55,-4.57509260816239,-4.42918377474876,3.40258500379828,0.903914679904333,3.00222377368078,-0.491077708080676,-2.70539316304114,0.666451302156469,1.92221617202329,-0.614312027380396,200.01,0
"87",55,-0.773450000458189,0.85311249436819,0.818253541761677,-0.236070161217933,0.803462538724049,-1.43872833170719,0.799479364773059,-0.00798899962925418,-0.761089558526749,-1.04446403350044,0.76,0
"88",56,-0.847998365598453,1.04345933028073,1.26736889218816,1.13552949012637,0.0213621025987426,0.336914104132828,0.398479742797849,0.317399165838859,-0.0286579453593501,0.534033192472464,20.22,0
"89",56,0.0869961905163749,-0.0519887420255876,-0.497882441560081,-3.1519078565141,2.5584003623555,2.79667096978255,0.470283270790146,0.265332802943643,0.919513460198576,-0.735585687981152,10.84,0
"90",59,-0.773292609110981,-4.1460072502577,-0.932037567076045,0.0270936838890165,-1.69830732179181,0.460187805225441,0.737344474460422,-0.314215581514513,-0.84267253845447,0.0172757940177998,1142.02,0
"91",59,0.921024018835922,-0.16244686110781,-0.0943313673869069,0.474083926327042,-0.0214859605972665,-0.397506306685279,0.482642978539503,-0.117495974844976,-0.577836031422653,-0.0186071371400667,149.9,0
"92",60,1.06914138489519,0.0437859251672304,0.309867290850673,1.31669399295505,-0.462393623949898,-0.857887604269692,0.207903690796087,-0.191269941989371,0.0563978989012889,0.041567455076056,89.4,0
"93",60,1.10702937694843,0.216441000371351,0.538378149708233,1.47639799266774,-0.251941920499494,-0.340679706912496,0.154091744631261,-0.0865025456332286,0.144420201120718,-0.157374627687008,26.72,0
"94",62,-1.03510581776689,0.996013127817514,2.19247013559677,-0.170445302779918,-0.302319738525738,-0.142255767700287,0.223431774448596,0.289043410118421,0.0941408906153459,-0.157858732844487,5.99,0
"95",64,1.21251089095254,-0.0990542956039435,-1.19209409463426,0.286323561509755,2.16051625183209,3.61631350966622,-0.40420689806665,0.842330951647993,0.169360420742526,-0.0305221765721243,34.7,0
"96",64,-0.658304934095684,0.40679056737153,2.03746063876455,-0.291297974417195,0.147909808593845,-0.350857291958021,0.945373213135361,-0.172560016733978,0.0251333984849018,-0.778134723733662,54.99,0
"97",64,0.95960165851223,0.370711304613933,0.888613370045565,2.34324410302247,0.352490841084755,1.36551460619135,-0.277770730462741,0.516053179747465,-0.700929045055026,0.468216239367258,7.55,0
"98",67,-0.653444627294995,0.160225076852038,1.59225555524082,1.29683228357565,0.997174923623236,-0.343000302409134,0.469936930779834,-0.132470081994361,-0.197794077439788,-0.105005538081425,19.85,0
"99",67,-1.49466784074271,0.837241399963629,2.62821061790607,3.14541437889465,-0.609098388854424,0.258495000688512,-0.0121886133587805,0.102136035246365,-0.286163596824287,1.19855632464938,28.28,0
"100",68,1.23299646466342,0.189453733510593,0.491040320659271,0.63367266144682,-0.511574423739396,-0.990608798945491,0.0662404784461449,-0.196940298822464,0.0759209605441686,-0.0660598957776733,15.99,0
"101",68,1.15693906521199,0.0372151171834976,0.556799036120114,0.519506543569017,-0.47975387242074,-0.352713751231664,-0.222486535919933,0.158242439405977,0.0112517233737559,0.105583808549274,2.69,0
"102",68,-0.770196382647988,0.483572416412024,1.90107177893088,-0.00187625011618852,0.0242447851356973,-1.17190318158275,0.666483360897814,-0.0946029012075535,-0.136665621886762,-0.842507532652561,22.36,0
"103",69,0.298503170230964,2.14272151611193,-1.54214297177705,1.56133190619696,0.938108024652659,-2.14567269892859,1.40556856926536,-0.778458743012393,0.328636441067941,0.127497138229711,0.78,0
"104",69,-0.608026929841982,0.306693600885717,1.47300415039613,1.19112724714544,0.0212646712723958,0.888442494108084,1.19049117437091,0.0421467359313565,-0.446425607388004,-0.0803861172953596,168.56,0
"105",69,-1.76664469899536,2.35298430630811,-0.00995515971365657,-0.363735715844203,1.4609525055027,-0.204832890895048,0.905818664621303,-3.38412325518339,0.388546432019876,0.791069473894889,0.76,0
"106",69,-2.22064182690618,1.02918071808636,-0.697723601958822,-1.26822646644294,2.80222102796582,3.32290136384897,0.197036005343823,-0.521296961184743,0.859596358876793,1.5939492660972,9.47,0
"107",70,-0.426071693865111,-0.0603037695141019,2.22082820260962,0.0247417821484201,-0.58496399731695,0.460622987596611,-0.322526141015528,0.434776396219243,1.2524039132385,-1.01209354858712,21.8,0
"108",71,1.33189715687662,-0.579961843235092,0.422605531843814,-0.897751526178555,-0.746254209764005,-0.05627323061712,-0.750316963446238,0.128483933549462,-0.964681778278345,0.736391419205694,14.48,0
"109",73,1.16228088374727,1.24817824998197,-1.58131714797693,1.47502419364829,1.13835705875831,-1.02037340385349,0.638387285988785,-0.136762248247185,-0.805504896315487,-1.44403640011348,1,0
"110",73,1.23904805325795,0.29328441686901,0.0864719604369463,1.17827736420567,0.37334385083594,0.325596008488541,0.119318979095142,-0.0254762507855668,0.17321136291598,-0.154186180490806,1,0
"111",73,0.925996612578014,-0.358098896126416,1.37672152778927,1.90076881354586,-1.05768986264753,0.30188517422757,-0.462266225882372,0.250424398574177,1.25395803626695,-0.436371429685131,70.6,0
"112",73,1.14818692615291,0.0858370715501502,0.120702061970257,1.12666455368909,0.214710570305157,0.537381046564081,-0.0499889896544254,0.186175354963768,0.111781471391753,0.0466093383364471,19.77,0
"113",74,1.03837033396612,0.12748612730368,0.18445588803405,1.10994979091674,0.441698900420171,0.945282526730897,-0.0367146038304535,0.35099499958342,0.118949540390999,-0.243289240389986,1.18,0
"114",74,1.03837033396612,0.12748612730368,0.18445588803405,1.10994979091674,0.441698900420171,0.945282526730897,-0.0367146038304535,0.35099499958342,0.118949540390999,-0.243289240389986,1.18,0
"115",74,1.03837033396612,0.12748612730368,0.18445588803405,1.10994979091674,0.441698900420171,0.945282526730897,-0.0367146038304535,0.35099499958342,0.118949540390999,-0.243289240389986,1.18,0
"116",74,1.03837033396612,0.12748612730368,0.18445588803405,1.10994979091674,0.441698900420171,0.945282526730897,-0.0367146038304535,0.35099499958342,0.118949540390999,-0.243289240389986,1.18,0
"117",75,-1.43906881704731,0.267631399445821,3.56277034049108,3.48148583392013,-1.1601005341638,1.76478063470353,-0.558817273928826,0.442018635345905,0.348430742695443,0.393253076000096,81.13,0
"118",76,-1.02457604912536,0.522289105931154,1.78769907399403,0.202672107073665,-1.14080286639391,-0.137830806092308,-0.336555477072055,0.670704377708371,0.071670263589142,-0.518978194435713,50,0
"119",76,-0.997175759175411,0.2283653016759,1.71533993769907,-0.42006676656004,0.56083784473761,0.564725048029707,0.84604655039212,0.197490821018941,-0.0972018796653061,-0.439346826403148,86.43,0
"120",77,-1.16572174717741,1.48533681091152,0.156418074918382,0.924378329573438,0.131745604012462,0.996965255517746,-0.167117113473697,1.26261679285317,-0.584844218410546,-0.553365711522371,11.83,0
"121",77,-1.18595403044578,-0.218808439910428,1.10100483146725,-1.40699712828903,1.26178320386987,-0.337709068506179,1.19174722104358,-0.427383107846352,0.27667888731535,-0.215399199955358,49.95,0
"122",77,-0.42719085439784,0.745708409289759,1.76181102473866,-0.165130478701306,0.0582976883227524,-0.213413376412593,0.6473232499627,0.0734641838838408,-0.291863985973533,0.0647995254906713,9.12,0
"123",78,-0.622478371733696,0.0148813952719626,1.05248873604011,-1.6445738274654,-0.538265319440916,-0.835528209228572,0.517233526424338,-1.10596237265051,-1.311740617305,0.577468382889176,104.94,0
"124",78,-0.291241163405236,1.51568849878895,1.51435489428021,2.51836461481739,0.583647740089913,0.425560586365762,0.598690175524301,0.0567535889933145,-1.47562054250131,0.829234155228563,4.68,0
"125",78,-1.76040248125239,0.221924152797281,0.57994989780958,-1.41319409165479,0.804876248697532,-0.353324324017208,0.869655640783752,-0.0314771123007841,0.317739046599955,-0.118295038003083,62.92,0
"126",78,-0.590589253571079,0.235248304183249,2.35492150939363,-2.21993601726527,-0.246820701523933,-0.833337142317063,0.934430977494777,-0.670155665840942,1.09318703804091,-0.533667949256242,18.31,0
"127",79,-2.37438030624993,0.597145269577766,0.0366560996574179,-1.40698909422268,0.299692029834596,-0.341102672158732,0.624572482094584,0.369831925771012,0.344458122582541,-0.0459891820142319,80,0
"128",80,-0.655264276212716,0.409898542836853,1.28915643808596,-0.32504325923176,0.545669467098008,-0.349810664410475,0.648240481592264,0.0360628816033704,0.0787014163023305,-0.829167267726513,32.51,0
"129",80,-3.00773905109524,0.929514494266081,-0.423720855498033,-1.39295162017078,0.0822467824081475,-0.515781701182148,0.104713792402636,0.825310565895608,0.385453110355422,0.0640002245721828,39.95,0
"130",81,1.11104797028704,0.215351844382971,0.374072563622289,1.1500006534852,-0.329767568535767,-0.898687821706977,0.30990664398233,-0.255277291166111,-0.110655138734984,-0.0575788321387636,68.74,0
"131",82,-3.59182616090439,1.34837036791844,-0.998492354064664,-1.40236175415607,-0.596711512934507,-0.385302391822185,0.0506209624047342,1.21088849968464,0.39025994518324,0.100784630795613,79,0
"132",82,-0.888004365805212,0.913669851642722,1.14608803782799,0.656290498891864,0.67727230453414,-0.326210554410804,0.888811417549766,-0.341847739873182,-0.523849469958125,0.690440322515188,5.9,0
"133",83,-1.86498968243287,0.910873768593301,1.72486278713229,-1.74837114894121,0.578942616730539,-0.832531161092677,1.90144032810487,-1.91398632240301,2.11237512526886,3.01435477715588,7.69,0
"134",83,-0.833200336381452,0.778787122616319,2.61923666366883,2.61286412878045,-0.516937610025172,0.55834600634987,0.316871357959368,0.206647108669367,-0.738599157328863,0.214340362566004,79.91,0
"135",83,-1.89733073855531,0.955626146271076,0.0525426306777817,1.27665558961053,-3.32308406359081,3.22991078905511,1.0296311475032,1.51560676354678,-0.0596266026846465,-1.46140263860712,552.18,0
"136",84,1.11927230446687,-0.669639046767739,0.80380737194635,-0.651693123040955,-1.39566597769256,-0.800698086931713,-0.601604892467805,0.0143903557227058,2.01990542694576,-1.06754233091718,67.3,0
"137",84,-0.792329167474935,-0.840663719847906,2.61046458987018,-2.19633841632446,-0.396962094542518,-0.707363176755137,-0.0579337028750305,-0.54867559750644,-1.87012733463509,1.0309162288218,21.97,0
"138",84,-0.481375994326719,1.00340670082876,0.90618366899059,-0.423863928247347,0.760670627923092,0.377627418532502,0.587373158048792,0.133884480438326,-0.207870789641016,-0.240405330868221,4.99,0
"139",85,1.32788388574198,-0.735011945987154,1.50244913387839,-0.544104679859167,-1.90935048161166,-0.712497650558363,-1.29281951167839,-0.00271463610629365,-0.246027540241985,0.572523067915291,11.99,0
"140",85,-4.25759743970886,1.64948916578024,-1.59124167172606,-1.37431677103176,-1.18013599176406,-0.331039533520579,-0.117991555987855,1.59203217880204,0.415995684621653,0.159163276811326,124.67,0
"141",87,-5.10187714438251,1.89702180383666,-3.45803355505567,-1.27754276611629,-5.51775792247239,2.09836622063034,3.32960344883519,1.25096633414932,0.271500549724784,-0.305482722468726,919.6,0
"142",88,1.28722646741254,-0.824683124445629,1.34642285100624,-0.525627995561867,-1.83300721378836,-0.47771471041492,-1.22421287337865,0.0147739055213027,-0.257812863184438,0.602162142855574,30.9,0
"143",89,0.270724788018374,-1.61531675793543,1.05498208933769,1.66150992680822,-1.73768723327398,0.0658942564361547,-0.313976970660536,0.089081060484319,1.0698420716342,-0.348638228423022,459.39,0
"144",89,-0.58985594431031,0.933069872085511,-0.268072620732792,0.125244627239472,2.39699176873031,3.87794520049758,0.189985382765024,0.960388587508909,-0.230000129467768,0.295110184147811,37.13,0
